Tanggal & Waktu,ID Struk,Status Pembayaran,ID / Kode Outlet,Outlet,Tipe Penjualan,Kasir,No. Hp Pelanggan,Nama Pelanggan,SKU,Nama Produk,Kategori,Jumlah Produk,Harga Produk,Penjualan Kotor,Diskon Produk,Subtotal,Diskon Transaksi,Service Charge,Pajak,Pembulatan,Poin Ditukar,Biaya Admin,Total,Metode Pembayaran,Fee,Pembayaran,Alasan Pembatalan,Catatan Transaksi,Catatan Custom Amount,Pawoon Order No.,Grab Food No.,Partner Reff. Number,Partner Trace No & RRN,Issuer Name,Paid By,Kode Voucher
24-01-2026 13:33:30,4XWG1SMGT10W,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Budi,,,FOOD006,Ayam Bakar Madu - Paha,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"43,000",Qris Gopay,0,"43,000",,,,PWN-4XWG1S,,,,,,
24-01-2026 13:33:30,4XWG1SMGT10W,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Budi,,,DRINK03,Es Jeruk Peras,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"43,000",Qris Gopay,0,"43,000",,,,PWN-4XWG1S,,,,,,
24-01-2026 13:33:30,4XWG1SMGT10W,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Budi,,,SNACK09,Kerupuk Putih,Makanan,1,"2,000","2,000",0,"2,000",0,0,0,0,0,0,"43,000",Qris Gopay,0,"43,000",,,,PWN-4XWG1S,,,,,,
24-01-2026 13:39:56,EDWRPD6DJTIT,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Rina,,,SNACK09,Kerupuk Putih,Makanan,1,"2,000","2,000",0,"2,000",0,0,0,0,0,0,"154,000",Tunai,0,"154,000",,,,PWN-EDWRPD,,,,,,
24-01-2026 13:39:56,EDWRPD6DJTIT,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Rina,,,SNACK05,Tempe Goreng,Makanan,2,"3,000","6,000",0,"6,000",0,0,0,0,0,0,"154,000",Tunai,0,"154,000",,,,PWN-EDWRPD,,,,,,
24-01-2026 13:39:56,EDWRPD6DJTIT,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Rina,,,FOOD010,Nila Goreng Terbang,Makanan,1,"25,000","25,000",0,"25,000",0,0,0,0,0,0,"154,000",Tunai,0,"154,000",,,,PWN-EDWRPD,,,,,,
24-01-2026 13:39:56,EDWRPD6DJTIT,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Rina,,,SNACK01,Kulit Ayam Cabe Garam,Makanan,1,"19,000","19,000",0,"19,000",0,0,0,0,0,0,"154,000",Tunai,0,"154,000",,,,PWN-EDWRPD,,,,,,
24-01-2026 13:39:56,EDWRPD6DJTIT,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Rina,,,FOOD003,Ayam Goreng Kremes - Dada,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"154,000",Tunai,0,"154,000",,,,PWN-EDWRPD,,,,,,
24-01-2026 13:39:56,EDWRPD6DJTIT,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Rina,,,FOOD003,Ayam Goreng Kremes - Dada,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"154,000",Tunai,0,"154,000",,,,PWN-EDWRPD,,,,,,
24-01-2026 13:39:56,EDWRPD6DJTIT,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Rina,,,DRINK05,Air Mineral Botol,Minuman,2,"6,000","12,000",0,"12,000",0,0,0,0,0,0,"154,000",Tunai,0,"154,000",,,,PWN-EDWRPD,,,,,,
24-01-2026 13:39:56,EDWRPD6DJTIT,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Rina,,,FOOD004,Ayam Goreng Kremes - Paha,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"154,000",Tunai,0,"154,000",,,,PWN-EDWRPD,,,,,,
24-01-2026 13:42:49,S8B996AS1FDK,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,SNACK07,Tumis Toge Ikan Asin,Makanan,1,"13,000","13,000",0,"13,000",0,0,0,0,0,0,"58,000",Tunai,0,"58,000",,,,PWN-S8B996,,,,,,
24-01-2026 13:42:49,S8B996AS1FDK,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,FOOD002,Ayam Goreng Serayu - Paha,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"58,000",Tunai,0,"58,000",,,,PWN-S8B996,,,,,,
24-01-2026 13:42:49,S8B996AS1FDK,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,DRINK05,Air Mineral Botol,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"58,000",Tunai,0,"58,000",,,,PWN-S8B996,,,,,,
24-01-2026 13:42:49,S8B996AS1FDK,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,DRINK04,Jeruk Panas,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"58,000",Tunai,0,"58,000",,,,PWN-S8B996,,,,,,
24-01-2026 13:46:03,QFMQKT9EKJUM,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Nabila,,Cust_583,DRINK07,Jus Alpukat,Minuman,1,"15,000","15,000",0,"15,000",0,0,0,0,0,0,"15,000",Qris ShopeePay,0,"15,000",,,,PWN-QFMQKT,,,,,,
24-01-2026 13:53:28,64AI1M75OQ41,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Fikri,,,FOOD006,Ayam Bakar Madu - Paha,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"63,000",GrabFood,0,"63,000",,,,PWN-64AI1M,,,,,,
24-01-2026 13:53:28,64AI1M75OQ41,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Fikri,,,DRINK04,Jeruk Panas,Minuman,2,"10,000","20,000",0,"20,000",0,0,0,0,0,0,"63,000",GrabFood,0,"63,000",,,,PWN-64AI1M,,,,,,
24-01-2026 13:53:28,64AI1M75OQ41,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Fikri,,,DRINK10,Es Kopi Susu,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"63,000",GrabFood,0,"63,000",,,,PWN-64AI1M,,,,,,
24-01-2026 14:06:42,4Y3KD6SB2Y1L,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Rina,,,SIDE003,Nasi Merah,Makanan,2,"6,000","12,000",0,"12,000",0,0,0,0,0,0,"41,000",Qris Gopay,0,"41,000",,,,PWN-4Y3KD6,,,,,,
24-01-2026 14:06:42,4Y3KD6SB2Y1L,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Rina,,,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"41,000",Qris Gopay,0,"41,000",,,,PWN-4Y3KD6,,,,,,
24-01-2026 14:14:14,25J8G269665Q,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Fikri,,Cust_565,DRINK06,Es Kelapa Muda,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"47,000",Qris Gopay,0,"47,000",,,,PWN-25J8G2,,,,,,
24-01-2026 14:14:14,25J8G269665Q,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Fikri,,Cust_565,FOOD007,Bebek Goreng - Dada,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"47,000",Qris Gopay,0,"47,000",,,,PWN-25J8G2,,,,,,
24-01-2026 14:14:23,34KBNS196VAD,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Siti,,Cust_480,SNACK07,Tumis Toge Ikan Asin,Makanan,1,"13,000","13,000",0,"13,000",0,0,0,0,0,0,"45,000",Qris ShopeePay,0,"45,000",,,,PWN-34KBNS,,,,,,
24-01-2026 14:14:23,34KBNS196VAD,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Siti,,Cust_480,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"45,000",Qris ShopeePay,0,"45,000",,,,PWN-34KBNS,,,,,,
24-01-2026 14:14:23,34KBNS196VAD,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Siti,,Cust_480,SNACK04,Tahu Goreng,Makanan,1,"3,000","3,000",0,"3,000",0,0,0,0,0,0,"45,000",Qris ShopeePay,0,"45,000",,,,PWN-34KBNS,,,,,,
24-01-2026 14:24:16,IEOYDZPJ0Z8J,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,SNACK04,Tahu Goreng,Makanan,1,"3,000","3,000",0,"3,000",0,0,0,0,0,0,"9,000",Tunai,0,"9,000",,,,PWN-IEOYDZ,,,,,,
24-01-2026 14:24:16,IEOYDZPJ0Z8J,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,DRINK01,Es Teh Manis,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"9,000",Tunai,0,"9,000",,,,PWN-IEOYDZ,,,,,,
24-01-2026 14:27:26,SJN594U28QAM,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Budi,,,DRINK09,Kopi Hitam,Minuman,1,"8,000","8,000",0,"8,000",0,0,0,0,0,0,"130,000",Tunai,0,"130,000",,,,PWN-SJN594,,,,,,
24-01-2026 14:27:26,SJN594U28QAM,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Budi,,,SNACK01,Kulit Ayam Cabe Garam,Makanan,1,"19,000","19,000",0,"19,000",0,0,0,0,0,0,"130,000",Tunai,0,"130,000",,,,PWN-SJN594,,,,,,
24-01-2026 14:27:26,SJN594U28QAM,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Budi,,,SIDE001,Nasi Putih,Makanan,3,"5,000","15,000",0,"15,000",0,0,0,0,0,0,"130,000",Tunai,0,"130,000",,,,PWN-SJN594,,,,,,
24-01-2026 14:27:26,SJN594U28QAM,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Budi,,,SNACK08,Sambal Dadak,Makanan,1,"4,000","4,000",0,"4,000",0,0,0,0,0,0,"130,000",Tunai,0,"130,000",,,,PWN-SJN594,,,,,,
24-01-2026 14:27:26,SJN594U28QAM,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Budi,,,FOOD008,Bebek Goreng - Paha,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"130,000",Tunai,0,"130,000",,,,PWN-SJN594,,,,,,
24-01-2026 14:27:26,SJN594U28QAM,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Budi,,,SIDE002,Nasi Uduk,Makanan,2,"7,000","14,000",0,"14,000",0,0,0,0,0,0,"130,000",Tunai,0,"130,000",,,,PWN-SJN594,,,,,,
24-01-2026 14:27:26,SJN594U28QAM,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Budi,,,FOOD007,Bebek Goreng - Dada,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"130,000",Tunai,0,"130,000",,,,PWN-SJN594,,,,,,
24-01-2026 14:49:54,0H3CIZEXIR81,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Rina,,,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"60,000",Qris Gopay,0,"60,000",,,,PWN-0H3CIZ,,,,,,
24-01-2026 14:49:54,0H3CIZEXIR81,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Rina,,,FOOD005,Ayam Bakar Madu - Dada,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"60,000",Qris Gopay,0,"60,000",,,,PWN-0H3CIZ,,,,,,
24-01-2026 15:07:35,OGGR03JWJCP2,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Fikri,,,SNACK09,Kerupuk Putih,Makanan,1,"2,000","2,000",0,"2,000",0,0,0,0,0,0,"67,000",Tunai,0,"67,000",,,,PWN-OGGR03,,,,,,
24-01-2026 15:07:35,OGGR03JWJCP2,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Fikri,,,SNACK08,Sambal Dadak,Makanan,2,"4,000","8,000",0,"8,000",0,0,0,0,0,0,"67,000",Tunai,0,"67,000",,,,PWN-OGGR03,,,,,,
24-01-2026 15:07:35,OGGR03JWJCP2,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Fikri,,,SNACK07,Tumis Toge Ikan Asin,Makanan,2,"13,000","26,000",0,"26,000",0,0,0,0,0,0,"67,000",Tunai,0,"67,000",,,,PWN-OGGR03,,,,,,
24-01-2026 15:07:35,OGGR03JWJCP2,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Fikri,,,FOOD005,Ayam Bakar Madu - Dada,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"67,000",Tunai,0,"67,000",,,,PWN-OGGR03,,,,,,
24-01-2026 15:13:13,UZF7Z22PMZ71,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Budi,,,FOOD007,Bebek Goreng - Dada,Makanan,2,"35,000","70,000",0,"70,000",0,0,0,0,0,0,"108,000",GrabFood,0,"108,000",,,,PWN-UZF7Z2,,,,,,
24-01-2026 15:13:13,UZF7Z22PMZ71,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Budi,,,SNACK01,Kulit Ayam Cabe Garam,Makanan,2,"19,000","38,000",0,"38,000",0,0,0,0,0,0,"108,000",GrabFood,0,"108,000",,,,PWN-UZF7Z2,,,,,,
24-01-2026 15:14:45,U6T7H5VNCEQY,Success,OT-374334,AYAM SERAYU - CABANG 1,Take Away,Fikri,,,DRINK04,Jeruk Panas,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"19,000",Tunai,0,"19,000",,,,PWN-U6T7H5,,,,,,
24-01-2026 15:14:45,U6T7H5VNCEQY,Success,OT-374334,AYAM SERAYU - CABANG 1,Take Away,Fikri,,,DRINK05,Air Mineral Botol,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"19,000",Tunai,0,"19,000",,,,PWN-U6T7H5,,,,,,
24-01-2026 15:14:45,U6T7H5VNCEQY,Success,OT-374334,AYAM SERAYU - CABANG 1,Take Away,Fikri,,,SNACK04,Tahu Goreng,Makanan,1,"3,000","3,000",0,"3,000",0,0,0,0,0,0,"19,000",Tunai,0,"19,000",,,,PWN-U6T7H5,,,,,,
24-01-2026 15:17:16,9RIAS55BLMAW,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,FOOD006,Ayam Bakar Madu - Paha,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"38,000",Qris Gopay,0,"38,000",,,,PWN-9RIAS5,,,,,,
24-01-2026 15:17:16,9RIAS55BLMAW,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,SIDE002,Nasi Uduk,Makanan,1,"7,000","7,000",0,"7,000",0,0,0,0,0,0,"38,000",Qris Gopay,0,"38,000",,,,PWN-9RIAS5,,,,,,
24-01-2026 15:22:57,Z8TWQX85TGAM,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,,SIDE002,Nasi Uduk,Makanan,2,"7,000","14,000",0,"14,000",0,0,0,0,0,0,"53,000",Qris Gopay,0,"53,000",,,,PWN-Z8TWQX,,,,,,
24-01-2026 15:22:57,Z8TWQX85TGAM,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,,FOOD003,Ayam Goreng Kremes - Dada,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"53,000",Qris Gopay,0,"53,000",,,,PWN-Z8TWQX,,,,,,
24-01-2026 15:22:57,Z8TWQX85TGAM,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,,SNACK04,Tahu Goreng,Makanan,1,"3,000","3,000",0,"3,000",0,0,0,0,0,0,"53,000",Qris Gopay,0,"53,000",,,,PWN-Z8TWQX,,,,,,
24-01-2026 15:22:57,Z8TWQX85TGAM,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,,DRINK01,Es Teh Manis,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"53,000",Qris Gopay,0,"53,000",,,,PWN-Z8TWQX,,,,,,
24-01-2026 15:27:00,UU9KY51A557D,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,SNACK05,Tempe Goreng,Makanan,1,"3,000","3,000",0,"3,000",0,0,0,0,0,0,"3,000",GrabFood,0,"3,000",,,,PWN-UU9KY5,,,,,,
24-01-2026 15:28:16,PGBPQ3SY8VFF,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Budi,,,FOOD005,Ayam Bakar Madu - Dada,Makanan,2,"31,000","62,000",0,"62,000",0,0,0,0,0,0,"97,000",Debit BCA,0,"97,000",,,,PWN-PGBPQ3,,,,,,
24-01-2026 15:28:16,PGBPQ3SY8VFF,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Budi,,,DRINK01,Es Teh Manis,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"97,000",Debit BCA,0,"97,000",,,,PWN-PGBPQ3,,,,,,
24-01-2026 15:28:16,PGBPQ3SY8VFF,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Budi,,,FOOD002,Ayam Goreng Serayu - Paha,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"97,000",Debit BCA,0,"97,000",,,,PWN-PGBPQ3,,,,,,
24-01-2026 15:31:15,N2328V4C1S0C,Success,OT-374333,AYAM SERAYU - PUSAT,Online Delivery,Siti,,,DRINK10,Es Kopi Susu,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"107,000",Tunai,0,"107,000",,,,PWN-N2328V,GRB-8972,,,,,
24-01-2026 15:31:15,N2328V4C1S0C,Success,OT-374333,AYAM SERAYU - PUSAT,Online Delivery,Siti,,,FOOD003,Ayam Goreng Kremes - Dada,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"107,000",Tunai,0,"107,000",,,,PWN-N2328V,GRB-7065,,,,,
24-01-2026 15:31:15,N2328V4C1S0C,Success,OT-374333,AYAM SERAYU - PUSAT,Online Delivery,Siti,,,SNACK06,Cah Kangkung Terasi,Makanan,3,"12,000","36,000",0,"36,000",0,0,0,0,0,0,"107,000",Tunai,0,"107,000",,,,PWN-N2328V,GRB-3662,,,,,
24-01-2026 15:31:15,N2328V4C1S0C,Success,OT-374333,AYAM SERAYU - PUSAT,Online Delivery,Siti,,,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"107,000",Tunai,0,"107,000",,,,PWN-N2328V,GRB-5704,,,,,
24-01-2026 15:51:59,LZVS83632UYN,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Fikri,,,DRINK04,Jeruk Panas,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"40,000",Tunai,0,"40,000",,,,PWN-LZVS83,,,,,,
24-01-2026 15:51:59,LZVS83632UYN,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Fikri,,,FOOD003,Ayam Goreng Kremes - Dada,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"40,000",Tunai,0,"40,000",,,,PWN-LZVS83,,,,,,
24-01-2026 16:12:17,5H42GFZD1EW8,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Siti,,,DRINK04,Jeruk Panas,Minuman,2,"10,000","20,000",0,"20,000",0,0,0,0,0,0,"65,000",GoFood,0,"65,000",,,,PWN-5H42GF,,,,,,
24-01-2026 16:12:17,5H42GFZD1EW8,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Siti,,,SNACK07,Tumis Toge Ikan Asin,Makanan,1,"13,000","13,000",0,"13,000",0,0,0,0,0,0,"65,000",GoFood,0,"65,000",,,,PWN-5H42GF,,,,,,
24-01-2026 16:12:17,5H42GFZD1EW8,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Siti,,,FOOD002,Ayam Goreng Serayu - Paha,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"65,000",GoFood,0,"65,000",,,,PWN-5H42GF,,,,,,
24-01-2026 16:12:17,5H42GFZD1EW8,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Siti,,,SNACK04,Tahu Goreng,Makanan,1,"3,000","3,000",0,"3,000",0,0,0,0,0,0,"65,000",GoFood,0,"65,000",,,,PWN-5H42GF,,,,,,
24-01-2026 16:18:52,H2G014E6K7W6,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Fikri,,,DRINK06,Es Kelapa Muda,Minuman,3,"12,000","36,000",0,"36,000",0,0,0,0,0,0,"122,000",Qris Gopay,0,"122,000",,,,PWN-H2G014,,,,,,
24-01-2026 16:18:52,H2G014E6K7W6,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Fikri,,,SIDE002,Nasi Uduk,Makanan,1,"7,000","7,000",0,"7,000",0,0,0,0,0,0,"122,000",Qris Gopay,0,"122,000",,,,PWN-H2G014,,,,,,
24-01-2026 16:18:52,H2G014E6K7W6,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Fikri,,,SIDE002,Nasi Uduk,Makanan,1,"7,000","7,000",0,"7,000",0,0,0,0,0,0,"122,000",Qris Gopay,0,"122,000",,,,PWN-H2G014,,,,,,
24-01-2026 16:18:52,H2G014E6K7W6,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Fikri,,,SIDE003,Nasi Merah,Makanan,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"122,000",Qris Gopay,0,"122,000",,,,PWN-H2G014,,,,,,
24-01-2026 16:18:52,H2G014E6K7W6,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Fikri,,,DRINK09,Kopi Hitam,Minuman,1,"8,000","8,000",0,"8,000",0,0,0,0,0,0,"122,000",Qris Gopay,0,"122,000",,,,PWN-H2G014,,,,,,
24-01-2026 16:18:52,H2G014E6K7W6,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Fikri,,,FOOD002,Ayam Goreng Serayu - Paha,Makanan,2,"29,000","58,000",0,"58,000",0,0,0,0,0,0,"122,000",Qris Gopay,0,"122,000",,,,PWN-H2G014,,,,,,
24-01-2026 16:41:53,J5E8W3N58RSM,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Rina,,,FOOD003,Ayam Goreng Kremes - Dada,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"251,000",Tunai,0,"251,000",,,,PWN-J5E8W3,,,,,,
24-01-2026 16:41:53,J5E8W3N58RSM,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Rina,,,FOOD008,Bebek Goreng - Paha,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"251,000",Tunai,0,"251,000",,,,PWN-J5E8W3,,,,,,
24-01-2026 16:41:53,J5E8W3N58RSM,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Rina,,,FOOD007,Bebek Goreng - Dada,Makanan,2,"35,000","70,000",0,"70,000",0,0,0,0,0,0,"251,000",Tunai,0,"251,000",,,,PWN-J5E8W3,,,,,,
24-01-2026 16:41:53,J5E8W3N58RSM,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Rina,,,FOOD010,Nila Goreng Terbang,Makanan,3,"25,000","75,000",0,"75,000",0,0,0,0,0,0,"251,000",Tunai,0,"251,000",,,,PWN-J5E8W3,,,,,,
24-01-2026 16:41:53,J5E8W3N58RSM,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Rina,,,FOOD008,Bebek Goreng - Paha,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"251,000",Tunai,0,"251,000",,,,PWN-J5E8W3,,,,,,
24-01-2026 16:41:53,J5E8W3N58RSM,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Rina,,,DRINK01,Es Teh Manis,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"251,000",Tunai,0,"251,000",,,,PWN-J5E8W3,,,,,,
24-01-2026 16:49:51,IRYF88LJ8OXS,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Dimas,,Cust_497,SNACK09,Kerupuk Putih,Makanan,1,"2,000","2,000",0,"2,000",0,0,0,0,0,0,"123,000",Qris ShopeePay,0,"123,000",,,,PWN-IRYF88,,,,,,
24-01-2026 16:49:51,IRYF88LJ8OXS,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Dimas,,Cust_497,DRINK02,Teh Manis Panas,Minuman,2,"6,000","12,000",0,"12,000",0,0,0,0,0,0,"123,000",Qris ShopeePay,0,"123,000",,,,PWN-IRYF88,,,,,,
24-01-2026 16:49:51,IRYF88LJ8OXS,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Dimas,,Cust_497,DRINK01,Es Teh Manis,Minuman,2,"6,000","12,000",0,"12,000",0,0,0,0,0,0,"123,000",Qris ShopeePay,0,"123,000",,,,PWN-IRYF88,,,,,,
24-01-2026 16:49:51,IRYF88LJ8OXS,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Dimas,,Cust_497,FOOD002,Ayam Goreng Serayu - Paha,Makanan,3,"29,000","87,000",0,"87,000",0,0,0,0,0,0,"123,000",Qris ShopeePay,0,"123,000",,,,PWN-IRYF88,,,,,,
24-01-2026 16:49:51,IRYF88LJ8OXS,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Dimas,,Cust_497,DRINK03,Es Jeruk Peras,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"123,000",Qris ShopeePay,0,"123,000",,,,PWN-IRYF88,,,,,,
24-01-2026 16:57:15,PUN4P2D7NEBJ,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Nabila,,Cust_429,SIDE002,Nasi Uduk,Makanan,1,"7,000","7,000",0,"7,000",0,0,0,0,0,0,"30,000",Qris ShopeePay,0,"30,000",,,,PWN-PUN4P2,,,,,,
24-01-2026 16:57:15,PUN4P2D7NEBJ,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Nabila,,Cust_429,SNACK07,Tumis Toge Ikan Asin,Makanan,1,"13,000","13,000",0,"13,000",0,0,0,0,0,0,"30,000",Qris ShopeePay,0,"30,000",,,,PWN-PUN4P2,,,,,,
24-01-2026 16:57:15,PUN4P2D7NEBJ,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Nabila,,Cust_429,SNACK08,Sambal Dadak,Makanan,1,"4,000","4,000",0,"4,000",0,0,0,0,0,0,"30,000",Qris ShopeePay,0,"30,000",,,,PWN-PUN4P2,,,,,,
24-01-2026 16:57:15,PUN4P2D7NEBJ,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Nabila,,Cust_429,DRINK02,Teh Manis Panas,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"30,000",Qris ShopeePay,0,"30,000",,,,PWN-PUN4P2,,,,,,
24-01-2026 16:57:21,8DWGDFFZ2X9A,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Budi,,,SNACK01,Kulit Ayam Cabe Garam,Makanan,1,"19,000","19,000",0,"19,000",0,0,0,0,0,0,"52,000",Tunai,0,"52,000",,,,PWN-8DWGDF,,,,,,
